Date,IPO_Name,Issue_Size(crores),QIB,HNI,RII,Total,Offer Price,List Price,Listing Gain,CMP(BSE),CMP(NSE),Current Gains,month,quarter,year,target,qib_to_rii_ratio,hni_to_rii_ratio,institutional_dominance,log_issue_size,log_qib,log_hni,log_rii,price_bucket,nifty_5d_return
2021-02-02,Indigo Paints Limited,1169.12,189.57,263.05,15.93,117.02,1490,2607.5,75.0,1105.85,1101.7,-25.78,2,1,2021,1,11.892722710163111,16.50250941028858,1.6198410663932323,7.064861586635028,5.250019581140284,5.576138479152943,2.829087196145044,premium,0.2970721300596393
2021-01-29,Indian Railway Finance Corporation Limited,4633.38,3.78,2.67,3.66,3.49,26,25.0,-3.85,126.4,126.3,386.15,1,1,2021,0,1.0299727520435966,0.7275204359673024,1.0799999999999998,8.441257704219849,1.5644405465033644,1.3001916620664788,1.5390154481375546,cheap,-5.296650357102746
2021-01-01,Antony Waste Handling Cell Ltd,299.99,0.89,0.26,0.37,0.49,315,430.0,36.51,581.45,577.35,84.59,1,1,2021,1,2.3421052631578947,0.6842105263157895,1.78,5.707077041605631,0.636576829071551,0.2311117209633866,0.3148107398400335,expensive,1.691001327345128
2020-12-24,Mrs Bectors Food Specialities Ltd,540.54,176.85,620.86,29.33,198.02,288,501.0,73.96,1441.2,1444.7,400.42,12,4,2020,1,6.02760736196319,21.16087252897069,0.8930465081048325,6.294416932595607,5.180940498394464,6.432714987018936,3.41213732170049,expensive,-1.0159641354020903
2020-12-14,Restaurant Brands Asia Ltd,810.0,86.64,354.11,68.15,156.65,60,115.35,92.25,77.97,77.85,29.95,12,4,2020,1,1.27112676056338,5.195275821596243,0.5530448104174646,6.698268054115413,4.473237514727265,5.872427600633912,4.236278058110767,cheap,1.1837568790595812
2020-11-20,Gland Pharma Ltd,6479.55,6.4,0.51,0.24,2.06,1500,1701.0,13.4,1930.25,1933.7,28.68,11,4,2020,1,25.6,2.04,3.091787439613527,8.77656066228772,2.0014800002101243,0.412109650826833,0.2151113796169455,premium,0.6374727508909128
2020-11-02,Equitas Small Finance Bank Ltd,517.6,3.91,0.22,2.08,1.95,33,31.0,-6.06,55.0,54.89,66.67,11,4,2020,0,1.8708133971291867,0.1052631578947368,1.9948979591836733,6.251132873104564,1.5912739418064292,0.1988508587451652,1.1249295969854831,cheap,-1.0651960602069217
2020-10-12,UTI Asset Management Company Ltd,2159.88,3.34,0.93,2.32,2.31,554,490.25,-11.51,1331.1,1333.0,140.27,10,4,2020,0,1.4334763948497855,0.3991416309012876,1.4396551724137931,7.678270825117754,1.4678743481123135,0.6575200029167941,1.199964782928397,premium,3.5715734971895925
2020-10-15,Likhitha Infrastructure Ltd,61.2,21.99,1.54,23.71,9.51,120,130.1,8.42,253.6,253.85,111.33,10,4,2020,1,0.9270657672849916,0.0649241146711635,2.309873949579832,4.130354999745133,3.1350593387750902,0.9321640810304452,3.207208020000518,cheap,1.1529768628962185
2020-10-12,Mazagon Dock Shipbuilders Ltd,443.69,89.71,678.88,35.63,157.41,145,216.25,49.14,2698.3,2701.1,1760.9,10,4,2020,1,2.5171156004489337,19.04826038159372,0.5698767628001524,6.097377410193878,4.507667604626853,6.521916312009151,3.6008675767907232,mid,3.5715734971895925
2020-10-05,Angel One Ltd,600.0,3.07,0.11,1.83,1.81,306,275.0,-10.13,2527.55,2531.7,726.0,10,4,2020,0,1.668478260869565,0.0597826086956521,1.6868131868131866,6.398594934535208,1.4036429994545037,0.1043600153242427,1.0402767116551463,expensive,3.3184787250288457
2020-10-01,Computer Age Management Services Ltd,2242.11,73.18,111.85,5.55,46.99,1230,1518.0,23.41,3793.8,3790.0,208.44,10,4,2020,1,13.161870503597124,20.116906474820144,1.5570212765957447,7.715618574780042,4.306494572061445,4.726059503263545,1.8794650496471603,premium,4.090490608893018
2020-10-01,Chemcon Speciality Chemicals Ltd,318.0,113.54,449.14,41.21,149.33,340,730.95,114.99,231.95,231.15,-31.78,10,4,2020,1,2.754488112566716,10.896166909267349,0.7602785589929021,5.765191102784844,4.740924106965712,6.10955864549045,3.742657159794408,expensive,4.090490608893018
2020-09-21,Route Mobile Ltd,600.0,89.76,192.81,12.67,73.3,350,708.0,102.29,874.85,874.1,149.96,9,3,2020,1,7.078864353312303,15.20583596214511,1.2243895785022507,6.398594934535208,4.508218659911641,5.2668782977126565,2.6152036507358583,expensive,0.5673086370516273
2020-09-17,Happiest Minds Technologies Ltd,702.02,77.43,351.46,70.94,150.98,166,351.0,111.45,581.3,580.15,250.18,9,3,2020,1,1.0913319238900634,4.953629316420014,0.5128154182396186,6.555385340908119,4.362206507224575,5.864937140636223,4.275832438267478,mid,1.356419020350678
2020-07-27,Yes Bank Ltd,15000.0,1.9,0.63,0.47,0.93,12,12.3,2.5,18.79,18.76,56.58,7,3,2020,1,3.9583333333333335,1.3125,2.0212765957446805,9.61587214452889,1.0647107369924282,0.4885800148186709,0.3852624007906449,cheap,1.5600351315123695
2020-07-23,Rossari Biotech Ltd,496.25,85.26,239.83,7.23,79.37,425,670.0,57.65,636.05,635.8,49.66,7,3,2020,1,11.776243093922652,33.12569060773481,1.074074074074074,6.209092917734082,4.457365991219697,5.484091290392243,2.1077860146889784,expensive,3.6559705298621754
2020-03-16,SBI Cards & Payment Services Ltd,10340.8,57.18,45.23,2.5,26.54,755,658.0,-12.85,797.85,798.4,5.68,3,1,2020,0,22.780876494023907,18.0199203187251,2.153672316384181,9.24394921414995,4.063541653067055,3.833628938000134,1.252762968495368,premium,-9.411298851339756
2019-12-30,Prince Pipes and Fittings Ltd,500.0,3.54,1.21,1.89,2.21,178,160.0,-10.11,291.35,291.1,63.68,12,4,2019,0,1.863157894736842,0.6368421052631579,1.5945945945945947,6.2166061010848646,1.5129270120532563,0.7929925155296614,1.0612565021243408,mid,-0.2118678630176862
2019-12-12,Ujjivan Small Finance Bank Ltd,745.95,110.72,473.0,49.09,165.69,37,58.0,56.76,43.27,43.28,16.95,12,4,2019,1,2.254989816700611,9.633401221995928,0.6681955340977671,6.615998248488326,4.715995741076976,6.161207321695077,3.913821387369525,cheap,-0.9007022272651263
2019-12-04,CSB Bank Ltd,409.68,62.18,164.68,44.53,86.93,195,275.0,41.03,412.8,411.35,111.69,12,4,2019,1,1.3960484957341714,3.6973506960035927,0.7152058891189325,6.017814322430764,4.145987795373939,5.110058217087329,3.818371449346691,mid,-0.880114359343068
2019-10-15,Vishwaraj Sugar Industries Ltd,60.0,1.0,1.76,0.64,1.12,60,61.2,2.0,8.9,8.92,-85.17,10,4,2019,1,1.5384615384615383,2.7076923076923074,0.8849557522123893,4.110873864173311,0.6931471805599453,1.0152306797290584,0.494696241836107,cheap,1.9300941226323864
2019-10-14,Indian Railway Catering and Tourism Corporation Ltd,637.97,108.79,354.52,14.94,111.95,320,644.0,101.25,726.65,725.5,127.08,10,4,2019,1,7.276923076923078,23.71371237458193,0.971686316541622,6.459857504918618,4.698569450246641,5.8735815064512655,2.768831673362069,expensive,1.1660198634197634
2019-08-20,Sterling and Wilson Solar Ltd,2849.64,1.02,0.89,0.3,0.85,780,700.0,-10.26,282.0,283.15,-63.85,8,3,2019,0,3.290322580645161,2.870967741935484,1.186046511627907,7.955298809456067,0.7030975114131134,0.636576829071551,0.262364264467491,premium,-0.5018159711582396
2019-08-19,Spandana Sphoorty Financial Ltd,1189.85,3.11,0.55,0.09,1.05,856,824.0,-3.74,248.2,248.2,-71.0,8,3,2019,0,31.1,5.500000000000001,2.933962264150943,7.082422616839232,1.413423028508143,0.4382549309311553,0.0861776962410523,premium,0.1391314631225055
2019-08-08,Affle (India) Ltd,459.0,55.31,198.69,10.96,86.49,745,929.9,24.82,1975.3,1972.3,165.14,8,3,2019,1,5.041932543299909,18.112123974475843,0.6394219653179191,6.131226489483141,4.030872139266527,5.2967661640553,2.481567748522486,premium,-1.133879781420765
2019-07-04,Indiamart Intermesh Ltd,475.59,14.92,15.78,3.03,12.95,973,1180.0,21.27,2574.0,2570.2,164.54,7,3,2019,1,4.907894736842106,5.190789473684211,1.1512345679012346,6.166656582488999,2.767576180416237,2.8201877010390604,1.3937663759585914,premium,0.6350536589622066
2019-05-08,Neogen Chemicals Ltd,132.35,30.49,113.88,16.06,41.18,215,251.0,16.74,1420.0,1420.5,560.47,5,2,2019,1,1.897324206596141,7.086496577473553,0.74022821073076,4.892977250628023,3.449670035112933,4.743888105299914,2.836736542063533,mid,-2.1301225442236333
2019-04-16,Polycab India Ltd,1345.26,92.44,110.42,4.65,51.96,538,633.0,17.66,6649.05,6644.0,1135.88,4,2,2019,1,19.836909871244632,23.69527896995708,1.7787184914373677,7.205085656483865,4.537319519079917,4.71330684459267,1.7316555451583495,premium,0.1576378733169138
2019-04-15,Metropolis Healthcare Ltd,1204.29,8.88,3.03,2.21,5.84,880,960.0,9.09,2060.8,2055.7,134.18,4,2,2019,1,4.000000000000001,1.364864864864865,1.517948717948718,7.094475480870259,2.2905125117597764,1.3937663759585914,1.1662709371419244,premium,0.335647337778448
2019-04-11,Rail Vikas Nigam Ltd,477.11,1.36,0.8,2.93,1.83,19,19.0,0.0,344.55,344.45,1713.42,4,2,2019,0,0.4625850340136054,0.272108843537415,0.7391304347826088,6.169840831539652,0.8586616190375187,0.5877866649021191,1.3686394258811698,cheap,-0.1181254984695637
2019-04-01,Embassy Office Parks REIT,4750.0,2.15,3.09,0.0,2.57,300,300.0,0.0,385.0,384.76,28.33,4,2,2019,0,215.0,309.0,0.8333333333333334,8.46611040118692,1.1474024528375415,1.4085449700547104,0.0,expensive,0.9871745892767612
2019-03-29,MSTC Ltd,211.04,0.29,1.71,2.18,0.7,120,111.0,-7.5,470.9,470.3,292.42,3,1,2019,0,0.1324200913242009,0.7808219178082192,0.4084507042253521,5.3567749361196055,0.2546422183735807,0.9969486348916096,1.1568811967920856,cheap,0.9871745892767612
2019-02-07,Chalet Hotels Ltd,1641.18,4.66,1.1,0.03,1.57,280,291.0,3.93,879.2,878.35,214.0,2,1,2019,1,116.5,27.5,2.949367088607595,7.403779906415969,1.7334238922150915,0.7419373447293773,0.0295588022415444,expensive,2.137393264906622
2019-02-04,Xelpmoc Design and Technologies Ltd,23.0,1.24,7.69,2.64,3.25,66,56.0,-15.15,91.73,91.45,38.98,2,1,2019,0,0.4679245283018868,2.9018867924528307,0.3803680981595092,3.1780538303479458,0.8064758658669484,2.162172939277301,1.2919836816486494,cheap,2.1769873066245373
2018-10-08,AAVAS Financiers Ltd,1640.32,2.77,0.26,0.25,0.97,821,758.0,-7.67,1713.35,1712.8,108.69,10,4,2018,0,10.653846153846152,1.0,2.826530612244898,7.40325607512639,1.3270750014599193,0.2311117209633866,0.2231435513142097,premium,-5.617334959024036
2018-10-10,Garden Reach Shipbuilders & Engineers Ltd,343.59,1.81,0.31,0.24,1.02,118,104.0,-11.86,2515.75,2516.9,2031.99,10,4,2018,0,7.24,1.24,1.7572815533980584,5.842355304520125,1.0331844833456545,0.2700271372130601,0.2151113796169455,cheap,-5.131583775585384
2018-09-28,Ircon International Ltd,466.94,12.29,4.92,10.07,9.9,475,410.3,-13.62,167.25,167.41,-64.79,9,3,2018,0,1.2192460317460316,0.4880952380952381,1.2401614530776992,6.148340082570462,2.587011872725154,1.7783364488959144,2.4042387467205457,expensive,-1.4856710474724495
2018-08-23,CreditAccess Grameen Ltd,1131.19,5.52,0.98,0.88,2.22,422,385.0,-8.77,1281.0,1279.8,203.55,8,3,2018,0,6.202247191011235,1.101123595505618,2.475336322869955,7.031909089201781,1.874874375938561,0.6830968447064438,0.6312717768418579,expensive,1.1875784723262446
2018-08-06,HDFC Asset Management Company Ltd,2800.33,192.26,195.15,6.73,83.06,1100,1739.0,58.09,5490.45,5496.0,399.13,8,3,2018,1,28.52522255192878,28.9540059347181,2.314433610208258,7.937849583386506,5.264036432571163,5.278879672655561,2.0451088625993306,premium,0.364413785987479
2018-07-30,TCNS Clothing Co. Ltd,1125.13,13.47,5.08,0.67,5.27,716,715.0,-0.14,583.9,583.95,-18.45,7,3,2018,0,19.808823529411764,7.470588235294117,2.551136363636364,7.026542254966188,2.6720775406433925,1.805004695978076,0.5128236264286639,premium,1.74654015088297
2018-07-06,Varroc Engineering Ltd,1954.96,9.16,2.45,0.95,3.59,967,1032.0,6.72,520.0,520.0,-46.23,7,3,2018,1,9.541666666666668,2.552083333333333,2.5444444444444447,7.57863640048791,2.318458442150336,1.2383742310432684,0.6678293725756554,premium,0.3308680544573762
2018-07-02,Fine Organic Industries Ltd,600.17,12.86,21.01,1.62,8.99,783,815.0,4.09,4838.4,4848.5,517.93,7,3,2018,1,7.889570552147238,12.88957055214724,1.4288888888888889,6.398877756434162,2.6290069937617573,3.0914968955383704,0.9631743177730056,premium,-0.4473924594417312
2018-07-02,Rites Ltd,460.51,71.72,194.56,15.74,67.24,185,190.0,2.7,251.35,250.5,35.86,7,3,2018,1,4.553650793650793,12.353015873015874,1.0664684014869887,6.134503722180521,4.286616449869223,5.275867237710445,2.817801065061329,mid,-0.4473924594417312
2018-05-21,Indostar Capital Finance Ltd,1844.0,16.08,6.91,1.48,6.8,572,600.0,4.9,275.2,275.8,-51.89,5,2,2018,1,10.791946308724832,4.6375838926174495,2.361233480176211,7.520234556474628,2.837908188360424,2.0681277817795625,0.9082585601768908,premium,-1.945100460348756
2018-04-09,Lemon Tree Hotels Ltd,1038.68,3.89,0.12,0.12,1.19,56,61.6,10.0,145.5,145.25,159.82,4,2,2018,1,29.923076923076923,0.923076923076923,3.2416666666666667,6.946668252480736,1.5871923034867808,0.1133286853070031,0.1133286853070031,cheap,1.1731507371747394
2018-04-04,ICICI Securities Ltd,3514.85,1.04,0.36,0.88,0.78,520,431.1,-17.1,895.7,896.2,72.25,4,2,2018,0,1.1685393258426966,0.4044943820224719,1.3164556962025316,8.165036595778973,0.712949807856125,0.3074846997479606,0.6312717768418579,premium,1.1287489446957937
2018-04-04,Mishra Dhatu Nigam Ltd (MIDHANI),435.02,1.96,0.13,0.72,1.21,90,87.0,-3.33,389.9,389.5,333.22,4,2,2018,0,2.684931506849315,0.1780821917808219,1.6065573770491803,6.0776881138566,1.085189268335969,0.1222176327242492,0.5423242908253617,cheap,1.1287489446957937
2018-04-02,Sandhar Technologies Ltd,512.48,14.49,6.39,1.42,6.19,332,345.0,3.92,422.35,421.85,27.21,4,2,2018,1,10.132867132867132,4.468531468531468,2.337096774193548,6.2412110802167255,2.740194654428777,2.0001277349601105,0.883767540168595,expensive,-0.0103789484416322
2018-03-28,Hindustan Aeronautics Ltd (HAL),4113.13,1.73,0.03,0.39,0.99,1215,1169.0,-3.79,4335.0,4334.8,256.79,3,1,2018,0,4.324999999999999,0.075,1.73,8.322182669130278,1.0043016091968684,0.0295588022415444,0.3293037471426004,premium,0.2845857130548239
2018-04-02,Dharan Infra EPC Ltd,77.4,1.55,3.44,2.01,2.54,180,136.0,-24.44,0.47,0.42,-99.74,4,2,2018,0,0.7673267326732676,1.7029702970297034,0.607843137254902,4.361823927356363,0.9360933591703348,1.4906543764441331,1.1019400787607845,mid,-0.0103789484416322
2018-03-27,Bandhan Bank Ltd,4473.02,38.67,13.89,1.2,14.63,375,485.0,29.33,167.2,166.73,-55.41,3,1,2018,1,31.958677685950416,11.479338842975208,2.6413934426229506,8.40604261231277,3.680595234526239,2.700689846695917,0.7884573603642702,expensive,0.0622339359376287
2018-03-23,Bharat Dynamics Ltd,952.79,1.5,0.5,1.41,1.3,428,360.0,-15.89,1476.0,1479.5,244.86,3,1,2018,0,1.0563380281690142,0.352112676056338,1.1450381679389312,6.860443521430886,0.9162907318741552,0.4054651081081644,0.8796267475025635,expensive,-0.7886140718329429
2018-03-09,H.G. Infra Engineering Ltd,462.0,8.37,4.97,3.08,4.98,270,270.0,0.0,995.0,994.9,268.52,3,1,2018,0,2.7087378640776696,1.6084142394822007,1.6773547094188377,6.137727054086234,2.2375130962503307,1.786746927404511,1.4060969884160703,expensive,-2.0624594396485314
2018-02-26,Aster DM Healthcare Ltd,980.14,2.1,0.55,1.18,1.31,190,182.1,-4.16,589.35,589.25,210.18,2,1,2018,0,1.7647058823529411,0.4621848739495799,1.5909090909090908,6.888715160901901,1.1314021114911006,0.4382549309311553,0.7793248768009976,mid,1.085421739599277
2018-02-08,Galaxy Surfactants Ltd,937.09,54.27,6.96,6.01,20.0,1480,1520.0,2.7,2385.0,2379.6,61.15,2,1,2018,1,9.01495016611296,1.1561461794019934,2.712143928035982,6.843845893230722,4.012230265845171,2.074428999856292,1.9473377010464987,premium,-4.903377321739168
2018-01-30,Amber Enterprises India Ltd,599.57,174.99,519.26,11.65,165.42,859,1180.0,37.37,6855.2,6840.0,698.04,1,1,2018,1,15.007718696397944,44.53344768439108,1.0577887928428944,6.397879204251734,5.17042717524212,6.254328686617124,2.537657215173529,premium,1.4973299081543974
2018-01-29,Newgen Software Technologies Ltd,424.62,15.62,5.52,5.18,8.25,245,253.0,3.27,868.4,867.1,254.45,1,1,2018,1,3.009633911368016,1.0635838150289016,1.8910411622276029,6.053546929404526,2.810606789427302,1.874874375938561,1.8213182714696,mid,1.6058284503117692
2018-01-22,Apollo Micro Systems Ltd,156.0,101.93,958.07,40.19,248.51,275,478.0,73.82,185.3,185.31,-32.62,1,1,2018,1,2.535572139303483,23.83258706467662,0.4101480766135523,5.056245805348308,4.6340491455384685,6.86596406492033,3.718195508447989,expensive,1.4257755483120953
2017-12-29,Astron Paper & Board Mill Ltd,69.83,103.36,396.99,77.93,243.29,50,114.0,128.0,14.75,14.73,-70.5,12,4,2017,1,1.3261483192199126,5.093533487297921,0.4248253185367859,4.260282639765531,4.647846460268528,5.986426879340643,4.368561383720311,cheap,0.3601485267752372
2017-12-18,Future Supply Chain Solutions Ltd,649.7,12.36,11.15,3.28,7.56,664,674.0,1.51,2.39,2.23,-99.64,12,4,2017,1,3.756838905775077,3.389057750759879,1.6327608982826949,6.478048706500939,2.5922651681085,2.4973291697865574,1.4539530095937052,premium,0.1065659134394148
2017-12-15,Shalby Ltd,504.8,4.34,0.42,2.98,2.82,248,237.0,-4.44,204.15,203.95,-17.68,12,4,2017,0,1.4515050167224082,0.1404682274247491,1.5335689045936398,6.226141334235865,1.6752256529721037,0.3506568716131694,1.3812818192963463,mid,-0.1320011955830398
2017-11-17,HDFC Life Insurance Company Ltd,8695.0,16.6,2.29,0.94,4.9,290,311.0,7.24,761.45,760.45,162.57,11,4,2017,1,17.47368421052632,2.4105263157894736,3.380855397148677,9.070618428801046,2.8678989020441064,1.1908875647772803,0.6626879730752367,expensive,-1.036645917601182
2017-11-14,Khadim India Ltd,543.06,2.44,0.18,2.33,1.9,750,727.0,-3.07,261.75,262.2,-65.1,11,4,2017,0,1.0427350427350428,0.0769230769230769,1.2774869109947644,6.299059534891641,1.235471471385307,0.1655144384775733,1.2029723039923526,premium,-1.2096461460686052
2017-11-13,New India Assurance Company Ltd,9466.98,2.34,0.12,0.11,1.19,800,748.9,-6.39,187.35,186.76,-76.58,11,4,2017,0,19.5,1.0,1.95,9.155670858253105,1.205970806988609,0.1133286853070031,0.1043600153242427,premium,-1.2442814359032626
2017-11-10,Mahindra Logistics Ltd,828.88,15.6,2.07,6.1,7.9,429,432.0,0.7,326.5,328.6,-23.89,11,4,2017,1,2.5531914893617023,0.3387888707037643,1.972187104930468,6.721281112024939,2.8094026953624978,1.1216775615991057,1.9600947840472696,expensive,-1.3733537879693851
2017-11-06,Nippon Life India Asset Management Ltd,1542.24,118.4,209.44,5.65,81.54,252,294.0,16.67,806.0,809.6,219.84,11,4,2017,1,20.918727915194346,37.003533568904594,1.4518700183936235,7.341639381421487,4.782479200958502,5.349200576862606,1.8946168546677629,mid,0.8573196318487714
2017-10-25,General Insurance Corporation of India Ltd,11175.8,2.25,0.22,0.63,1.38,912,850.0,-6.8,396.2,395.5,-56.56,10,4,2017,0,3.515625,0.34375,1.6187050359712232,9.321595480336278,1.1786549963416462,0.1988508587451652,0.4885800148186709,premium,-0.2613721254147274
2017-10-23,Indian Energy Exchange Ltd,1000.73,2.56,0.85,2.61,2.28,1650,1500.0,-9.09,137.85,137.64,-91.65,10,4,2017,0,0.9770992366412216,0.3244274809160306,1.1179039301310043,6.909483784255807,1.269760544863939,0.6151856390902334,1.2837077723447896,premium,-0.2055617703899421
2017-10-18,MAS Financial Services Ltd,460.04,148.33,378.53,15.97,128.39,459,660.0,43.79,301.85,301.3,-34.24,10,4,2017,1,9.282227784730914,23.687734668335416,1.1552180685358258,6.133484807128411,5.006158622069178,5.938933645094688,2.831447079246135,expensive,2.5003044177991254
2017-10-16,Godrej Agrovet Ltd,1157.31,150.96,236.04,7.67,95.41,460,621.0,35.0,794.9,794.45,72.8,10,4,2017,1,19.65625,30.734375,1.58205826870677,7.054717325243,5.023617328319425,5.4682289032653095,2.1598687907924505,expensive,1.789014594543862
2017-10-05,Prataap Snacks Ltd,481.56,76.89,101.15,8.48,47.39,938,1250.0,33.26,904.45,904.3,-3.58,10,4,2017,1,9.0565371024735,11.914016489988224,1.6221518987341772,6.179105265379537,4.355297574931857,4.626442321263631,2.2491843162669305,premium,1.8401293236268392
2017-10-03,SBI Life Insurance Company Ltd,8386.4,12.56,0.7,0.85,3.58,700,733.3,4.76,1843.2,1840.8,163.31,10,4,2017,1,14.6046511627907,0.813953488372093,3.4986072423398333,9.034485858705136,2.6071242825122494,0.5306282510621704,0.6151856390902334,premium,-0.8508397314141433
2017-09-27,ICICI Lombard General Insurance Company Ltd,5700.94,8.17,0.83,1.23,2.98,661,650.0,-1.66,1897.55,1897.0,187.07,9,3,2017,0,6.588709677419355,0.6693548387096774,2.7324414715719065,8.648561746793613,2.2159372862683733,0.6043159668533294,0.8020015854720274,premium,-2.6589724068610465
2017-09-25,Capacit'e Infraprojects Ltd,400.0,131.32,638.05,17.57,183.03,250,399.0,59.6,291.0,291.5,16.4,9,3,2017,1,7.46985210466439,36.294084186575645,0.7174388111888111,5.993961427306569,4.885223231275381,6.459982698577723,2.9215473753646144,mid,-1.8585380426659268
2017-09-21,Matrimony.com Ltd,496.88,1.88,0.41,18.16,4.44,985,985.0,0.0,510.6,511.4,-48.16,9,3,2017,0,0.1034672537149146,0.0225646670335718,0.4224719101123595,6.210359084132777,1.0577902941478543,0.3435897043900769,2.9528247725427144,premium,0.5408242952292636
2017-09-18,Bharat Road Network Ltd,600.65,1.33,1.63,5.69,1.81,205,204.9,-0.05,18.41,18.42,-91.02,9,3,2017,0,0.2333333333333333,0.2859649122807017,0.7307692307692308,6.399675880884171,0.8458682675776092,0.9669838461896731,1.900613874140137,mid,0.7930260940768744
2017-09-18,Dixon Technologies (India) Ltd,599.28,134.66,345.61,10.6,117.83,1766,2725.0,54.3,15924.1,15892.0,801.7,9,3,2017,1,12.691800188501414,32.57398680490104,1.142735913102512,6.397396213027789,4.9101517555179335,5.848200228567554,2.451005098112319,premium,0.7930260940768744
2017-09-04,Apex Frozen Foods Ltd,152.25,1.91,7.82,8.53,6.14,175,199.9,14.23,233.45,236.67,33.4,9,3,2017,1,0.2236533957845433,0.9156908665105388,0.3105691056910569,5.032070574816321,1.0681530811834012,2.1770218700187,2.254444717666111,mid,0.6214246948513045
2017-08-11,Cochin Shipyard Ltd,1442.01,63.52,288.87,8.51,76.19,432,435.0,0.69,1654.95,1652.1,283.09,8,3,2017,1,7.455399061032865,33.90492957746479,0.8335958005249344,7.274486488756788,4.166975253257008,5.669432546612789,2.252343876557299,expensive,-2.445267236282831
2017-08-10,SIS Ltd,779.58,5.64,1.66,19.51,7.07,815,875.0,7.36,368.0,368.1,-54.85,8,3,2017,1,0.2889344262295081,0.0850409836065573,0.7966101694915254,6.660037233101347,1.8931119634883424,0.9783261227936076,3.0209125720842893,premium,-1.0545663351335453
2017-07-25,Salasar Techno Engineering Ltd,35.87,0.0,2.59,19.42,11.01,108,259.15,139.95,7.05,7.06,-93.47,7,3,2017,1,0.0,0.1332990221307256,0.0,3.607398212246053,0.0,1.2781522025001877,3.01651481273652,cheap,1.4169926628256655
2017-07-10,AU Small Finance Bank Ltd,1912.51,78.77,143.51,3.52,53.6,358,525.0,46.65,733.4,731.35,104.86,7,3,2017,1,22.31444759206799,40.654390934844194,1.4693154262264505,7.556694530877709,4.379147493923038,4.973348709310239,1.5085119938441398,expensive,0.5283391023140926
2017-07-04,GTPL Hathway Ltd,484.8,1.48,2.85,0.99,1.53,170,170.0,0.0,117.9,118.44,-30.65,7,3,2017,0,1.48,2.85,0.961038961038961,6.185797016568072,0.9082585601768908,1.3480731482996928,0.688134638736401,mid,1.089215101039316
2017-06-30,Central Depository Services Ltd,523.99,148.71,563.03,23.83,170.16,149,250.0,67.79,,1556.0,,6,2,2017,1,6.237835570469799,23.61703020134228,0.8738908150672857,6.263379214791168,5.008700089461746,6.335107441572803,3.212052599520076,mid,-1.3073768496884737
2017-06-29,ERIS Lifesciences Ltd,1741.16,4.68,0.45,3.51,3.29,603,612.0,1.49,1682.4,1680.4,179.0,6,2,2017,1,1.3295454545454546,0.1278409090909091,1.4181818181818182,7.462881001644695,1.7369512327330598,0.371563556432483,1.506297153514587,premium,-1.4776367624462154
2017-06-27,Tejas Networks Ltd,776.69,2.16,0.48,3.1,1.88,257,257.0,0.0,559.15,558.6,117.57,6,2,2017,0,0.6945337620578779,0.1543408360128617,1.142857142857143,6.656327987189528,1.1505720275988207,0.3920420877760237,1.410986973710262,mid,-0.8552853575231731
2017-05-29,PSP Projects Ltd,211.68,8.38,10.39,6.47,8.58,210,199.0,-5.24,666.0,666.0,217.14,5,2,2017,0,1.29320987654321,1.6033950617283952,0.9755529685681026,5.359788688636137,2.238579763018133,2.432735777459091,2.010894999144726,mid,1.6618505483007973
2017-06-06,IndiGrid Infrastructure Fund,2249.96,1.14,1.6,0.0,1.35,100,100.0,0.0,157.89,158.0,57.89,6,2,2017,0,114.0,160.0,0.838235294117647,7.719112070868793,0.76080582903376,0.9555114450274363,0.0,cheap,0.5252173422478466
2017-05-19,Housing & Urban Development Corporation Ltd,1209.78,55.45,330.36,10.79,79.53,60,73.45,22.42,211.45,210.25,252.42,5,2,2017,1,5.13425925925926,30.58888888888889,0.6971335177269298,7.099020059006515,4.033355290595671,5.803205397647274,2.4672517145492794,cheap,0.3036922369262751
2017-05-18,IRB InvIT Fund,5032.88,10.81,5.89,0.0,8.57,102,103.25,1.23,63.2,63.2,-38.04,5,2,2017,1,1081.0,589.0,1.25990675990676,8.52394633750887,2.468946630209271,1.9300710850255671,0.0,cheap,1.0968501134576036
2017-05-09,S Chand & Company Ltd,728.6,44.27,204.65,6.07,59.49,670,707.0,5.52,186.1,187.52,-72.22,5,2,2017,1,7.28125,33.65953947368421,0.7440336134453782,6.592496438760121,3.812644561447868,5.326175694676433,1.955860479908481,premium,0.0026841891090914
2017-04-05,Shankara Building Products Ltd,345.0,51.62,90.68,15.35,41.88,460,545.0,18.48,1100.5,1099.3,139.24,4,2,2017,1,3.360677083333333,5.903645833333334,1.2322750059680114,5.846438775057725,3.9630962756121466,4.51830425296643,2.7942278973432626,expensive,1.505909454429604
2017-03-31,CL Educate Ltd,238.95,3.65,0.21,1.63,1.9,502,398.0,-20.72,106.5,106.04,-78.78,3,1,2017,0,2.225609756097561,0.1280487804878048,1.9109947643979053,5.480430568304255,1.536867219599265,0.1906203596086497,0.9669838461896731,premium,0.7218928414580588
2017-03-21,Avenue Supermarts Ltd (DMart),1870.0,144.62,277.74,7.51,104.59,299,604.4,102.14,4239.85,4233.0,1318.01,3,1,2017,1,19.231382978723406,36.93351063829788,1.3826003824091777,7.534228326274089,4.981000488966565,5.630279447691364,2.1412419425852827,expensive,0.4385342728623308
